"RwID","SOATO_U","UKRNAME","RUSNAME","ENGNAME","SETTLTYPE","ZONE","NewFittedZone","REGION","DISTRICT","c25_gr1"
11246,"6123082801","Денисів","Денисов","Denysiv","село",0,0,"Тернопiльська","Козiвський",1.4
11247,"6324881501","Володимирівка","Владимировка","Volodymyrivka","село",0,0,"Харкiвська","Сахновщинський",3.2
11248,"0521681803","Дружне","Дружное","Druzhne","село",0,0,"Вiнницька","Калинiвський",8.2
11249,"6125287801","Товстолуг","Толстолуг","Tovstoluh","село",0,0,"Тернопiльська","Тернопiльський",2.6
11250,"6825082201","Грузевиця","Грузевица","Hruzevytsia","село",0,0,"Хмельницька","Хмельницький",6.1
11251,"4621587203","Дуліби","Дулибы","Duliby","село",0,0,"Львiвська","Жидачiвський",1.3
11252,"4621286801","Снятинка","Снятынка","Sniatynka","село",0,0,"Львiвська","Дрогобицький",1.8
11253,"0924855400","Петрівка","Петровка","Petrivka","смт",0,0,"Луганська","Станично-Луганський",5.4
11254,"3220685807","Софіївка","Софиевка","Sofiivka","село",4,0,"Київська","Богуславський",45.9
11255,"0522483401","Кожухів","Кожухов","Kozhukhiv","село",0,0,"Вiнницька","Лiтинський",10.7
11256,"5320687201","Пронозівка","Пронозовка","Pronozivka","село",0,0,"Полтавська","Глобинський",5.96
11257,"4625180907","Соснівка","Сосновка","Sosnivka","село",0,0,"Львiвська","Старосамбiрський",2.6
11258,"0521683106","Польова Лисіївка","Полевая Лысиевка","Pol'ova Lysiivka","село",0,0,"Вiнницька","Калинiвський",8.2
11259,"2624485101","Підкамінь","Подкамень","Pidkamin'","село",0,0,"Iвано-Франкiвська","Рогатинський",1.5
11260,"0523482502","Ординці","Ордынцы","Ordyntsi","село",0,0,"Вiнницька","Погребищенський",8.2
11261,"6123085601","Купчинці","Купчинцы","Kupchyntsi","село",0,0,"Тернопiльська","Козiвський",1.2
11262,"7122586307","Яблунівка","Яблоновка","Yablunivka","село",0,0,"Черкаська","Корсунь-Шевченкiвський",25.2
11263,"0522486801","Теси","Тесы","Tesy","село",0,0,"Вiнницька","Лiтинський",6
11264,"7122582903","Склименці","Склименцы","Sklymentsi","село",4,0,"Черкаська","Корсунь-Шевченкiвський",117.6
11265,"0522486802","Іванівці","Ивановцы","Ivanivtsi","село",0,0,"Вiнницька","Лiтинський",10.7
11266,"3221682402","Шевченкове","Шевченково","Shevchenkove","село",0,0,"Київська","Володарський",24.2
11267,"6124685401","Оріховець","Ореховец","Orikhovets'","село",0,0,"Тернопiльська","Пiдволочиський",2
11268,"6320483505","Ставкова Балка","Ставковая Балка","Stavkova Balka","село",0,0,"Харкiвська","Барвiнкiвський",3.3
11269,"3224282801","Журавлиха","Журавлиха","Zhuravlykha","село",0,0,"Київська","Ставищенський",25
11270,"4625180601","Велика Лінина","Великая Линина","Velyka Linyna","село",0,0,"Львiвська","Старосамбiрський",2.5
11271,"5321880708","Котовське","Котовское","Kotovs'ke","село",0,0,"Полтавська","Кобеляцький",3.22
11272,"6323380503","Копанки","Копанки","Kopanky","село",0,0,"Харкiвська","Красноградський",5.7
11273,"4621281801","Вороблевичі","Вороблевичи","Voroblevychi","село",0,0,"Львiвська","Дрогобицький",1.5
11274,"5322083702","Бригадирівка","Бригадировка","Bryhadyrivka","село",0,0,"Полтавська","Козельщинський",3.23
11275,"6323986502","Веселе","Веселое","Vesele","село",0,0,"Харкiвська","Лозiвський",2.8
11276,"5320687204","Мозоліївка","Мозолиевка","Mozoliivka","село",0,0,"Полтавська","Глобинський",6.94
11277,"6123081901","Геленки","Геленки","Helenky","село",0,0,"Тернопiльська","Козiвський",2
11278,"5322084203","Йосипівка","Йосиповка","Yosypivka","село",0,0,"Полтавська","Козельщинський",3.2
11279,"5322080803","Гайове","Гаевое","Haiove","село",0,0,"Полтавська","Козельщинський",3.2
11280,"6820982301","Завалійки","Завалийки","Zavaliiky","село",0,0,"Хмельницька","Волочиський",1.8
11281,"0523484103","Малинки","Малинки","Malynky","село",0,0,"Вiнницька","Погребищенський",8.2
11282,"6125283702","Мар'янівка","Марьяновка","Mar'yanivka","село",0,0,"Тернопiльська","Тернопiльський",1.3
11283,"5320687203","Кагамлик","Кагамлык","Kahamlyk","село",0,0,"Полтавська","Глобинський",3.93
11284,"6820988201","Федірки","Федорки","Fedirky","село",0,0,"Хмельницька","Волочиський",1.9
11285,"4621587201","Отиневичі","Отыневичи","Otynevychi","село",0,0,"Львiвська","Жидачiвський",1.4
11286,"5320685801","Обознівка","Обозновка","Oboznivka","село",0,0,"Полтавська","Глобинський",3.2
11287,"3224680401","Бурковці","Бурковцы","Burkovtsi","село",0,0,"Київська","Тетiївський",23.4
11288,"0523480301","Адамівка","Адамовка","Adamivka","село",0,0,"Вiнницька","Погребищенський",8.2
11289,"6324882005","Максимівка","Максимовка","Maksymivka","село",0,0,"Харкiвська","Сахновщинський",5
11290,"4625180901","Великосілля","Великоселье","Velykosillia","село",0,0,"Львiвська","Старосамбiрський",2.5
11291,"5322080805","Олександрівка","Александровка","Oleksandrivka","село",0,0,"Полтавська","Козельщинський",3.2
11292,"5323487201","Суха Маячка","Сухая Маячка","Sukha Maiachka","село",0,0,"Полтавська","Новосанжарський",3.7
11293,"2624484401","Підгороддя","Подгородье","Pidhoroddia","село",0,0,"Iвано-Франкiвська","Рогатинський",1.7
11294,"6324882002","Гришівка","Гришевка","Hryshivka","село",0,0,"Харкiвська","Сахновщинський",4.2
11295,"6323986005","Різдвянка","Риздвянка","Rizdvianka","село",0,0,"Харкiвська","Лозiвський",2.8
11296,"7124985501","Сагунівка","Сагуновка","Sahunivka","село",0,0,"Черкаська","Черкаський",1.9
11297,"6120450100","Бережани","Бережаны","Berezhany","мiсто",0,0,"Тернопiльська","Бережанський",1.5
11298,"4621587501","Піддністряни","Подднестряны","Piddnistriany","село",0,0,"Львiвська","Жидачiвський",1.6
11299,"6823084205","Попівці","Поповцы","Popivtsi","село",0,0,"Хмельницька","Летичiвський",3
11300,"6825086002","Бережанка","Бережанка","Berezhanka","село",0,0,"Хмельницька","Хмельницький",5.8
11301,"4623084201","Київець","Киевец","Kyivets'","село",0,0,"Львiвська","Миколаївський",1.6
11302,"6823084201","Суслівці","Сусловцы","Suslivtsi","село",0,0,"Хмельницька","Летичiвський",3.1
11303,"3224686201","Скибинці","Скибинци","Skybyntsi","село",0,0,"Київська","Тетiївський",23.3
11304,"7122584801","Кошмак","Кошмак","Koshmak","село",0,0,"Черкаська","Корсунь-Шевченкiвський",85.9
11305,"3224487701","Чапаєвка","Чапаевка","Chapaievka","село",0,0,"Київська","Таращанський",23.6
11306,"6320484001","Мечебилове","Мечебилово","Mechebylove","село",0,0,"Харкiвська","Барвiнкiвський",2.9
11307,"0521681406","Кам'яногірка","Каменногорка","Kam'yanohirka","село",0,0,"Вiнницька","Калинiвський",10.7
11308,"3221683603","Нове Життя","Нове Життя","Nove Zhyttia","село",0,0,"Київська","Володарський",23.9
11309,"1420981501","Верхньокам'янське","Верхнекаменское","Verkhn'okam'yans'ke","село",0,0,"Донецька","Артемiвський",6.4
11310,"0522486004","Супрунів","Супрунов","Supruniv","село",0,0,"Вiнницька","Лiтинський",10.7
11311,"7120385001","Мліїв","Млиев","Mliiv","село",0,0,"Черкаська","Городищенський",21.3
11312,"5320680401","Бабичівка","Бабичовка","Babychivka","село",0,0,"Полтавська","Глобинський",3.31
